class_id,area_ratio,width_ratio,height_ratio,repair_time_range,budget_range
0,0.08,0.17747,0.17968,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24205,0.12552,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19495,0.11907,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10624,0.09131,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1159,0.06105,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25874,0.10445,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19826,0.14086,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08148,0.07684,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24514,0.15852,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.06241,0.0462,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.19921,0.1968,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13637,0.17734,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06814,0.09218,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14114,0.16874,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08517,0.09115,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27789,0.2003,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08826,0.06718,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26967,0.12952,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.23889,0.23727,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23642,0.16503,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12594,0.04445,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09442,0.07552,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09109,0.07793,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08558,0.06662,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06032,0.09629,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25018,0.18297,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17177,0.10274,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2396,0.19768,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.11202,0.06503,4-5 hours,"LKR 7,000 - 9,000"
1,0.02179,0.03716,0.04571,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.25548,0.18582,6-7 hours,"LKR 12,000 - 15,000"
1,0.01561,0.04259,0.02748,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.21412,0.10035,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.18305,0.1812,5-6 hours,"LKR 9,000 - 12,000"
1,0.02291,0.03652,0.02687,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12118,0.11748,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31268,0.21581,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15261,0.13059,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07277,0.0553,4-5 hours,"LKR 7,000 - 9,000"
2,0.08996,0.20076,0.13887,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15684,0.15908,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.32043,0.11109,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1063,0.05973,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.31069,0.14901,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18813,0.17396,5-6 hours,"LKR 9,000 - 12,000"
0,0.02828,0.08686,0.06333,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10962,0.06281,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27102,0.09764,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24183,0.08231,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12751,0.06508,4-5 hours,"LKR 7,000 - 9,000"
1,0.02051,0.04416,0.03869,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.10509,0.09646,4-5 hours,"LKR 7,000 - 9,000"
0,0.05689,0.12481,0.06116,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10856,0.09784,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22467,0.18516,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11156,0.04845,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10428,0.07365,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1858,0.12067,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18226,0.18951,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15126,0.12613,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22579,0.0942,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2515,0.16567,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22856,0.09676,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12208,0.05746,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13401,0.08597,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.29019,0.12569,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26554,0.16581,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14281,0.11701,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06859,0.07871,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1508,0.1929,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.18525,0.17936,5-6 hours,"LKR 9,000 - 12,000"
0,0.02222,0.07172,0.02666,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10326,0.06452,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.17842,0.24873,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23654,0.19344,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1249,0.06111,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27515,0.08239,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.15249,0.2426,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19491,0.16039,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21883,0.1247,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12475,0.1841,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12732,0.09962,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10115,0.08696,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11916,0.07182,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13709,0.04343,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11491,0.08972,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09722,0.06998,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15051,0.17868,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16641,0.13027,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0606,0.05244,4-5 hours,"LKR 7,000 - 9,000"
0,0.05622,0.18745,0.12524,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22837,0.19017,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0853,0.06174,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.15623,0.16827,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12935,0.11469,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2558,0.14474,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29521,0.13498,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19679,0.13927,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15514,0.09457,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19123,0.10683,5-6 hours,"LKR 9,000 - 12,000"
0,0.05711,0.10223,0.09004,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25282,0.14405,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08023,0.05547,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16762,0.17782,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13166,0.18818,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08371,0.0675,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.13851,0.19531,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20813,0.08425,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.27889,0.21552,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25581,0.13805,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15218,0.11622,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16321,0.12784,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19359,0.18542,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18337,0.24446,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18336,0.16837,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21134,0.1964,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21549,0.24491,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13033,0.07297,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1237,0.10862,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28975,0.19837,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26805,0.23776,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.15847,0.10938,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2287,0.12751,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2343,0.19862,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06026,0.06122,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12395,0.04185,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27038,0.15325,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09928,0.08685,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17773,0.12207,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13196,0.05929,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09397,0.08086,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1949,0.09703,6-7 hours,"LKR 12,000 - 15,000"
0,0.0095,0.02142,0.02086,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.19539,0.08542,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24756,0.09789,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.2746,0.12552,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.15018,0.16852,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21817,0.20254,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06177,0.05522,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2211,0.10876,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.07646,0.07249,4-5 hours,"LKR 7,000 - 9,000"
0,0.07023,0.11914,0.16377,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12958,0.19006,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12331,0.13807,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10162,0.05866,4-5 hours,"LKR 7,000 - 9,000"
0,0.06631,0.18281,0.13281,5-6 hours,"LKR 9,000 - 12,000"
0,0.0498,0.13636,0.09606,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.1641,0.10744,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0877,0.05289,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13951,0.08854,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12045,0.05336,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12276,0.11509,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26201,0.08341,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15225,0.12119,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2177,0.13725,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12936,0.09375,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07472,0.09469,4-5 hours,"LKR 7,000 - 9,000"
0,0.04521,0.1509,0.04572,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.149,0.15967,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.20677,0.14278,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.13192,0.07098,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26642,0.19917,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07123,0.04626,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0761,0.0665,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17717,0.18984,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.18358,0.15983,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21364,0.18541,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14054,0.19968,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16338,0.19476,5-6 hours,"LKR 9,000 - 12,000"
0,0.03998,0.06308,0.06479,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21001,0.08884,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12766,0.18635,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12017,0.05601,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.28691,0.10232,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07337,0.05627,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11155,0.0408,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11877,0.07281,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08007,0.06633,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19846,0.14977,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21457,0.1533,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27086,0.10442,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.30488,0.18952,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26963,0.15914,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20578,0.17157,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11475,0.07868,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13503,0.0988,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26705,0.14718,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29618,0.20682,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08548,0.08463,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21656,0.14035,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13339,0.08632,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11201,0.08958,4-5 hours,"LKR 7,000 - 9,000"
0,0.05288,0.11285,0.12946,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07849,0.04835,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18732,0.11453,5-6 hours,"LKR 9,000 - 12,000"
0,0.05359,0.09886,0.09419,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08117,0.09025,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27573,0.16832,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.21224,0.13221,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33994,0.20466,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14713,0.13346,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22677,0.18864,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08717,0.07134,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27936,0.08798,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23324,0.12264,5-6 hours,"LKR 9,000 - 12,000"
0,0.00323,0.01,0.01,2-3 hours,"LKR 3,000 - 5,000"
1,0.04,0.10384,0.08837,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21578,0.14515,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1201,0.06734,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17537,0.09888,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25438,0.17911,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21989,0.16325,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.25649,0.16694,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.06278,0.0736,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22016,0.10776,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26399,0.14204,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22384,0.08055,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06076,0.09099,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24934,0.19696,5-6 hours,"LKR 9,000 - 12,000"
0,0.06617,0.12722,0.15193,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20476,0.10495,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12786,0.13717,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.25972,0.20455,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12057,0.15122,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.25801,0.22952,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18646,0.14727,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07908,0.08893,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21603,0.10706,5-6 hours,"LKR 9,000 - 12,000"
0,0.07972,0.19646,0.1601,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11783,0.04263,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0893,0.08174,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17841,0.1061,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17603,0.15888,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10553,0.06874,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.17738,0.19346,5-6 hours,"LKR 9,000 - 12,000"
2,0.07166,0.20745,0.17596,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29015,0.16616,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29444,0.1413,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06724,0.09132,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22874,0.09109,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2822,0.16851,5-6 hours,"LKR 9,000 - 12,000"
1,0.03292,0.06842,0.0698,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24309,0.14732,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13961,0.17623,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13261,0.14329,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07058,0.08339,4-5 hours,"LKR 7,000 - 9,000"
0,0.07484,0.12432,0.16696,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17085,0.16269,5-6 hours,"LKR 9,000 - 12,000"
0,0.0204,0.03124,0.03547,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08447,0.08985,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17236,0.09319,5-6 hours,"LKR 9,000 - 12,000"
0,0.00655,0.01936,0.01514,2-3 hours,"LKR 3,000 - 5,000"
0,0.08,0.25975,0.16103,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18483,0.1756,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29197,0.23027,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25311,0.16614,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07864,0.04289,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19924,0.11879,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25619,0.15854,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0739,0.09738,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26918,0.15025,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.32661,0.24944,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.30188,0.10802,5-6 hours,"LKR 9,000 - 12,000"
0,0.07803,0.20638,0.1685,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21777,0.19306,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06697,0.04754,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21742,0.15156,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14544,0.17401,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19553,0.1814,5-6 hours,"LKR 9,000 - 12,000"
0,0.03242,0.08102,0.03931,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15344,0.19983,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11546,0.06161,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07217,0.05304,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14662,0.1703,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23229,0.1638,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22222,0.15426,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.3306,0.19822,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1178,0.04589,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06253,0.06808,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21517,0.20173,5-6 hours,"LKR 9,000 - 12,000"
0,0.04514,0.10834,0.0789,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25037,0.15105,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23991,0.16333,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1355,0.08281,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06241,0.0401,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11004,0.04963,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.16773,0.23885,5-6 hours,"LKR 9,000 - 12,000"
1,0.02921,0.07767,0.03667,3-4 hours,"LKR 5,000 - 7,000"
2,0.1,0.34658,0.16854,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18686,0.16742,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.062,0.08787,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.22888,0.18503,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19718,0.14725,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23747,0.12182,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15841,0.13918,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.19009,0.1985,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16365,0.16297,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06971,0.05983,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21125,0.15915,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07879,0.08906,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21603,0.1415,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07836,0.0572,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13684,0.06283,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1549,0.09244,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26902,0.09404,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12747,0.09494,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.19452,0.21115,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14261,0.15254,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0781,0.09041,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06286,0.04368,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18706,0.11449,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24149,0.10372,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25226,0.12313,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1966,0.16022,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17373,0.12145,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.32964,0.21085,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26502,0.18064,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.15306,0.15243,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19533,0.18452,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09668,0.08131,4-5 hours,"LKR 7,000 - 9,000"
0,0.00784,0.01339,0.01,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.25764,0.11919,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23923,0.10268,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12949,0.1719,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09629,0.04867,4-5 hours,"LKR 7,000 - 9,000"
0,0.03235,0.07067,0.0744,4-5 hours,"LKR 7,000 - 9,000"
1,0.02657,0.04715,0.02759,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.11934,0.09777,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.3097,0.23546,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.30364,0.13181,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09523,0.06592,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08662,0.09716,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08711,0.08295,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14116,0.0859,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12552,0.04014,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09743,0.09775,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20002,0.12097,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.0829,0.06752,5-6 hours,"LKR 9,000 - 12,000"
2,0.03813,0.07903,0.06376,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15657,0.11025,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.173,0.11171,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11802,0.06494,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09403,0.04437,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10302,0.04124,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26122,0.19131,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13614,0.11265,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21079,0.17898,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25285,0.08193,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18769,0.15711,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1387,0.09478,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21748,0.09338,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2235,0.19292,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19496,0.13987,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11421,0.09311,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15052,0.15931,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25016,0.10901,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1345,0.0908,4-5 hours,"LKR 7,000 - 9,000"
